unique_key,address,census_tract,clearance_date,clearance_status,council_district_code,description,district,location_description,primary_type,timestamp,x_coordinate,y_coordinate,year,zipcode
20162661345,"1000 RED RIVER ST Austin, TX 78701",11,2016-09-23 00:00:00 UTC,Cleared by Arrest,1,THEFT FROM PERSON             ,G,1000 RED RIVER ST,Theft,2016-09-22 00:00:00 UTC,3116497,10071632,2016,78701
20162141755,"1000 WALLER CREEK Austin, TX 78701",11,2016-08-30 00:00:00 UTC,Cleared by Arrest,1,THEFT FROM PERSON             ,G,1000 WALLER CREEK,Theft,2016-08-01 00:00:00 UTC,3116737,10071717,2016,78701
20158000236,"1001 CONGRESS AVE Austin, TX 78701",11,2015-02-04 00:00:00 UTC,Cleared by Arrest,1,THEFT FROM BUILDING           ,G,1001 CONGRESS AVE,Theft,2015-01-23 00:00:00 UTC,3114855,10072142,2015,78701
20165007937,"1001 CONGRESS AVE Austin, TX 78701",11,2016-03-30 00:00:00 UTC,Cleared by Arrest,1,THEFT FROM BUILDING           ,G,1001 CONGRESS AVE,Theft,2016-02-24 00:00:00 UTC,3114854,10072142,2016,78701
20168001023,"1001 CONGRESS AVE Austin, TX 78701",11,2016-03-08 00:00:00 UTC,Cleared by Arrest,1,THEFT FROM BUILDING           ,G,1001 CONGRESS AVE,Theft,2016-03-07 00:00:00 UTC,3114854,10072142,2016,78701
20168002755,"1001 CONGRESS AVE Austin, TX 78701",11,2016-06-22 00:00:00 UTC,Cleared by Arrest,1,THEFT FROM PERSON             ,G,1001 CONGRESS AVE,Theft,2016-06-09 00:00:00 UTC,3114854,10072142,2016,78701
20165048260,"1001 CONGRESS AVE Austin, TX 78701",11,2016-11-21 00:00:00 UTC,Cleared by Arrest,1,THEFT                         ,G,1001 CONGRESS AVE,Theft,2016-11-21 00:00:00 UTC,3114854,10072142,2016,78701
2015290727,"1006 CONGRESS AVE Austin, TX 78701",11,2015-02-02 00:00:00 UTC,Cleared by Arrest,1,THEFT                         ,G,1006 CONGRESS AVE,Theft,2015-01-29 00:00:00 UTC,3114627,10072257,2015,78701
2015360633,"1100 RED RIVER ST Austin, TX 78701",11,2015-02-10 00:00:00 UTC,Cleared by Arrest,1,AGG ASSAULT                   ,G,1100 RED RIVER ST,Aggravated Assault,2015-02-05 00:00:00 UTC,3116573,10071998,2015,78701
2015450501,"1100 RED RIVER ST Austin, TX 78701",11,2015-03-24 00:00:00 UTC,Cleared by Arrest,1,AGG ASSAULT                   ,G,1100 RED RIVER ST,Aggravated Assault,2015-02-14 00:00:00 UTC,3116573,10071998,2015,78701
20155046560,"1100 RED RIVER ST Austin, TX 78701",11,2015-10-22 00:00:00 UTC,Cleared by Arrest,1,BURGLARY OF VEHICLE           ,G,1100 RED RIVER ST,Theft,2015-10-21 00:00:00 UTC,3116573,10071998,2015,78701
20165027416,"1110 GUADALUPE ST Austin, TX 78701",11,2016-07-12 00:00:00 UTC,Cleared by Arrest,9,THEFT                         ,G,1110 GUADALUPE ST,Theft,2016-07-03 00:00:00 UTC,3113633,10073144,2016,78701
20155006684,"1111 RED RIVER ST Austin, TX 78701",11,2015-06-23 00:00:00 UTC,Cleared by Arrest,1,THEFT OF METAL                ,G,1111 RED RIVER ST,Theft,2015-02-16 00:00:00 UTC,3116718,10072105,2015,78701
20151161419,"1111 RED RIVER ST Austin, TX 78701",11,2015-05-01 00:00:00 UTC,Cleared by Arrest,1,THEFT OF BICYCLE              ,G,1111 RED RIVER ST,Theft,2015-04-26 00:00:00 UTC,3116718,10072105,2015,78701
20152121516,"2004 GUADALUPE ST Austin, TX 78701",11,2015-08-04 00:00:00 UTC,Cleared by Arrest,9,THEFT                         ,B,2004 GUADALUPE ST,Theft,2015-07-31 00:00:00 UTC,3114320,10076176,2015,78701
20165052732,"401 RIO GRANDE ST Austin, TX 78701",11,2016-12-27 00:00:00 UTC,Cleared by Arrest,9,THEFT                         ,G,401 RIO GRANDE ST,Theft,2016-12-23 00:00:00 UTC,3112020,10070741,2016,78701
20168002801,"404 RIO GRANDE ST Austin, TX 78701",11,2016-06-13 00:00:00 UTC,Cleared by Arrest,9,BURGLARY OF VEHICLE           ,G,404 RIO GRANDE ST,Theft,2016-06-12 00:00:00 UTC,3111903,10070859,2016,78701
20161770356,"404 RIO GRANDE ST Austin, TX 78701",11,2016-07-05 00:00:00 UTC,Not cleared,9,BURGLARY OF RESIDENCE         ,G,404 RIO GRANDE ST,Burglary,2016-06-25 00:00:00 UTC,3111903,10070859,2016,78701
20168003714,"404 RIO GRANDE ST Austin, TX 78701",11,2016-08-12 00:00:00 UTC,Cleared by Arrest,9,THEFT OF BICYCLE              ,G,404 RIO GRANDE ST,Theft,2016-07-31 00:00:00 UTC,3111903,10070859,2016,78701
20168005334,"404 RIO GRANDE ST Austin, TX 78701",11,2016-11-30 00:00:00 UTC,Cleared by Arrest,9,THEFT OF BICYCLE              ,G,404 RIO GRANDE ST,Theft,2016-11-22 00:00:00 UTC,3111903,10070859,2016,78701
20165007143,"500 RIO GRANDE ST Austin, TX 78701",11,2016-04-13 00:00:00 UTC,Cleared by Arrest,9,THEFT FROM AUTO               ,G,500 RIO GRANDE ST,Theft,2016-02-18 00:00:00 UTC,3112060,10071081,2016,78701
201541505,"510 RIO GRANDE ST Austin, TX 78701",11,2015-02-19 00:00:00 UTC,Cleared by Arrest,9,THEFT                         ,G,510 RIO GRANDE ST,Theft,2015-01-04 00:00:00 UTC,3112061,10071257,2015,78701
2015330939,"510 RIO GRANDE ST Austin, TX 78701",11,2015-02-06 00:00:00 UTC,Not cleared,9,ROBBERY BY ASSAULT            ,G,510 RIO GRANDE ST,Robbery,2015-02-02 00:00:00 UTC,3112061,10071257,2015,78701
20158000708,"510 RIO GRANDE ST Austin, TX 78701",11,2015-03-18 00:00:00 UTC,Cleared by Arrest,9,THEFT FROM PERSON             ,G,510 RIO GRANDE ST,Theft,2015-03-02 00:00:00 UTC,3112061,10071257,2015,78701
20155014217,"510 RIO GRANDE ST Austin, TX 78701",11,2015-05-07 00:00:00 UTC,Cleared by Arrest,9,THEFT                         ,G,510 RIO GRANDE ST,Theft,2015-04-05 00:00:00 UTC,3112061,10071257,2015,78701
20158001314,"510 RIO GRANDE ST Austin, TX 78701",11,2015-04-21 00:00:00 UTC,Cleared by Arrest,9,THEFT                         ,G,510 RIO GRANDE ST,Theft,2015-04-20 00:00:00 UTC,3112061,10071257,2015,78701
20155020688,"510 RIO GRANDE ST Austin, TX 78701",11,2015-05-21 00:00:00 UTC,Cleared by Arrest,9,THEFT                         ,G,510 RIO GRANDE ST,Theft,2015-05-14 00:00:00 UTC,3112061,10071257,2015,78701
20155045130,"510 RIO GRANDE ST Austin, TX 78701",11,2015-10-19 00:00:00 UTC,Cleared by Arrest,9,THEFT                         ,G,510 RIO GRANDE ST,Theft,2015-10-12 00:00:00 UTC,3112061,10071257,2015,78701
20155045404,"510 RIO GRANDE ST Austin, TX 78701",11,2015-10-15 00:00:00 UTC,Cleared by Arrest,9,THEFT                         ,G,510 RIO GRANDE ST,Theft,2015-10-13 00:00:00 UTC,3112061,10071257,2015,78701
20158003891,"510 RIO GRANDE ST Austin, TX 78701",11,2015-11-03 00:00:00 UTC,Cleared by Arrest,9,THEFT                         ,G,510 RIO GRANDE ST,Theft,2015-11-02 00:00:00 UTC,3112061,10071257,2015,78701
20153401532,"510 RIO GRANDE ST Austin, TX 78701",11,2015-12-09 00:00:00 UTC,Cleared by Arrest,9,THEFT                         ,G,510 RIO GRANDE ST,Theft,2015-12-06 00:00:00 UTC,3112061,10071257,2015,78701
20155053451,"510 RIO GRANDE ST Austin, TX 78701",11,2015-12-08 00:00:00 UTC,Cleared by Arrest,9,THEFT                         ,G,510 RIO GRANDE ST,Theft,2015-12-07 00:00:00 UTC,3112061,10071257,2015,78701
20168003035,"510 RIO GRANDE ST Austin, TX 78701",11,2016-07-05 00:00:00 UTC,Cleared by Arrest,9,THEFT                         ,G,510 RIO GRANDE ST,Theft,2016-06-24 00:00:00 UTC,3112060,10071257,2016,78701
20161951563,"510 RIO GRANDE ST Austin, TX 78701",11,2016-08-02 00:00:00 UTC,Cleared by Arrest,9,THEFT                         ,G,510 RIO GRANDE ST,Theft,2016-07-13 00:00:00 UTC,3112060,10071257,2016,78701
20168004760,"510 RIO GRANDE ST Austin, TX 78701",11,2016-11-01 00:00:00 UTC,Cleared by Arrest,9,THEFT                         ,G,510 RIO GRANDE ST,Theft,2016-08-18 00:00:00 UTC,3112060,10071257,2016,78701
20168004262,"510 RIO GRANDE ST Austin, TX 78701",11,2016-09-21 00:00:00 UTC,Cleared by Arrest,9,THEFT                         ,G,510 RIO GRANDE ST,Theft,2016-09-05 00:00:00 UTC,3112060,10071257,2016,78701
20155008747,"511 RIO GRANDE ST Austin, TX 78701",11,2015-03-04 00:00:00 UTC,Cleared by Arrest,9,THEFT                         ,G,511 RIO GRANDE ST,Theft,2015-03-02 00:00:00 UTC,3112220,10071268,2015,78701
20155014186,"511 RIO GRANDE ST Austin, TX 78701",11,2015-04-10 00:00:00 UTC,Cleared by Arrest,9,THEFT                         ,G,511 RIO GRANDE ST,Theft,2015-04-05 00:00:00 UTC,3112220,10071268,2015,78701
20165009468,"511 RIO GRANDE ST Austin, TX 78701",11,2016-03-09 00:00:00 UTC,Cleared by Arrest,9,THEFT                         ,G,511 RIO GRANDE ST,Theft,2016-03-05 00:00:00 UTC,3112220,10071268,2016,78701
20168001734,"511 RIO GRANDE ST Austin, TX 78701",11,2016-05-03 00:00:00 UTC,Cleared by Arrest,9,THEFT FROM PERSON             ,G,511 RIO GRANDE ST,Theft,2016-04-10 00:00:00 UTC,3112220,10071268,2016,78701
20165046841,"511 RIO GRANDE ST Austin, TX 78701",11,2016-11-14 00:00:00 UTC,Cleared by Arrest,9,THEFT                         ,G,511 RIO GRANDE ST,Theft,2016-11-10 00:00:00 UTC,3112220,10071268,2016,78701
20165051844,"511 RIO GRANDE ST Austin, TX 78701",11,2016-12-19 00:00:00 UTC,Cleared by Arrest,9,THEFT                         ,G,511 RIO GRANDE ST,Theft,2016-12-16 00:00:00 UTC,3112220,10071268,2016,78701
20158003113,"6 N IH 35 SVRD SB Austin, TX 78701",11,2015-09-10 00:00:00 UTC,Cleared by Arrest,9,THEFT FROM AUTO               ,G,6 N IH 35 SVRD SB,Theft,2015-09-08 00:00:00 UTC,3116468,10064753,2015,78701
2014480163,"60 BLOCK EAST AVEAustin, TX 78701s",11,2014-02-20 00:00:00 UTC,Cleared by Arrest,9,BURGLARY OF VEHICLE           ,G,60 BLOCK EAST AVE,Theft,2014-02-17 00:00:00 UTC,3115820,10067079,2014,78701
20145016394,"60 BLOCK EAST AVEAustin, TX 78701s",11,2014-04-18 00:00:00 UTC,Cleared by Arrest,9,BURGLARY OF VEHICLE           ,G,60 BLOCK EAST AVE,Theft,2014-04-13 00:00:00 UTC,3115820,10067079,2014,78701
20155033931,"601 RIO GRANDE ST Austin, TX 78701",11,2015-08-04 00:00:00 UTC,Cleared by Arrest,9,THEFT                         ,G,601 RIO GRANDE ST,Theft,2015-08-03 00:00:00 UTC,3112256,10071442,2015,78701
20155041533,"601 RIO GRANDE ST Austin, TX 78701",11,2015-10-07 00:00:00 UTC,Cleared by Arrest,9,THEFT                         ,G,601 RIO GRANDE ST,Theft,2015-09-20 00:00:00 UTC,3112256,10071442,2015,78701
20155047108,"601 RIO GRANDE ST Austin, TX 78701",11,2015-10-26 00:00:00 UTC,Cleared by Arrest,9,THEFT                         ,G,601 RIO GRANDE ST,Theft,2015-10-24 00:00:00 UTC,3112256,10071442,2015,78701
20161270173,"601 RIO GRANDE ST Austin, TX 78701",11,2016-05-10 00:00:00 UTC,Cleared by Arrest,9,THEFT                         ,G,601 RIO GRANDE ST,Theft,2016-05-06 00:00:00 UTC,3112256,10071441,2016,78701
20165041737,"601 RIO GRANDE ST Austin, TX 78701",11,2016-10-21 00:00:00 UTC,Cleared by Arrest,9,THEFT FROM PERSON             ,G,601 RIO GRANDE ST,Theft,2016-10-08 00:00:00 UTC,3112256,10071441,2016,78701
2016530815,"702 RIO GRANDE ST Austin, TX 78701",11,2016-03-02 00:00:00 UTC,Cleared by Arrest,9,THEFT                         ,G,702 RIO GRANDE ST,Theft,2016-02-22 00:00:00 UTC,3112218,10071909,2016,78701
20161691587,"801 RIO GRANDE ST Austin, TX 78701",11,2016-06-21 00:00:00 UTC,Cleared by Arrest,9,THEFT                         ,G,801 RIO GRANDE ST,Theft,2016-06-17 00:00:00 UTC,3112497,10072129,2016,78701
20168003087,"807 RIO GRANDE ST Austin, TX 78701",11,2016-07-13 00:00:00 UTC,Cleared by Arrest,9,THEFT                         ,G,807 RIO GRANDE ST,Theft,2016-06-29 00:00:00 UTC,3112540,10072260,2016,78701
20155005484,"100 BLOCK E 4TH ST Austin, TX 78701",11,2015-02-11 00:00:00 UTC,Cleared by Arrest,9,BURGLARY OF VEHICLE           ,G,100 BLOCK E 4TH ST,Theft,2015-02-08 00:00:00 UTC,3114331,10070034,2015,78701
2016130164,"100 BLOCK E 5TH ST Austin, TX 78701",11,2016-01-15 00:00:00 UTC,Cleared by Arrest,9,THEFT FROM PERSON             ,G,100 BLOCK E 5TH ST,Theft,2016-01-13 00:00:00 UTC,3114423,10070369,2016,78701
20162180316,"100 BLOCK E 5TH ST Austin, TX 78701",11,2016-09-21 00:00:00 UTC,Not cleared,9,ROBBERY BY ASSAULT            ,G,100 BLOCK E 5TH ST,Robbery,2016-08-05 00:00:00 UTC,3114423,10070369,2016,78701
20162971351,"100 BLOCK E 5TH ST Austin, TX 78701",11,2016-10-25 00:00:00 UTC,Not cleared,9,AUTO THEFT                    ,G,100 BLOCK E 5TH ST,Auto Theft,2016-10-23 00:00:00 UTC,3114423,10070369,2016,78701
2014540437,"100 BLOCK E 5TH STAustin, TX 78701s",11,2014-02-25 00:00:00 UTC,Cleared by Exception,9,AGG ASSAULT                   ,G,100 BLOCK E 5TH ST,Aggravated Assault,2014-02-23 00:00:00 UTC,3114423,10070369,2014,78701
20161110240,"100 BLOCK E 6TH ST Austin, TX 78701",11,2016-04-23 00:00:00 UTC,Cleared by Arrest,9,ROBBERY BY ASSAULT            ,G,100 BLOCK E 6TH ST,Robbery,2016-04-20 00:00:00 UTC,3114532,10070712,2016,78701
20168002555,"100 BLOCK E 6TH ST Austin, TX 78701",11,2016-06-09 00:00:00 UTC,Cleared by Arrest,9,THEFT OF BICYCLE              ,G,100 BLOCK E 6TH ST,Theft,2016-05-28 00:00:00 UTC,3114532,10070712,2016,78701
20151642002,"100 BLOCK E 7TH ST Austin, TX 78701",11,2015-06-14 00:00:00 UTC,Not cleared,9,AUTO THEFT                    ,G,100 BLOCK E 7TH ST,Auto Theft,2015-06-13 00:00:00 UTC,3114633,10071046,2015,78701
2016940343,"100 BLOCK E 7TH ST Austin, TX 78701",11,2016-04-26 00:00:00 UTC,Not cleared,9,ROBBERY BY ASSAULT            ,G,100 BLOCK E 7TH ST,Robbery,2016-04-03 00:00:00 UTC,3114632,10071046,2016,78701
20162731862,"100 BLOCK E 7TH ST Austin, TX 78701",11,2016-10-04 00:00:00 UTC,Cleared by Arrest,9,THEFT OF BICYCLE              ,G,100 BLOCK E 7TH ST,Theft,2016-09-29 00:00:00 UTC,3114632,10071046,2016,78701
20143570656,"100 BLOCK E 7TH STAustin, TX 78701s",11,2014-12-24 00:00:00 UTC,Cleared by Arrest,9,AUTO THEFT                    ,G,100 BLOCK E 7TH ST,Auto Theft,2014-12-23 00:00:00 UTC,3114633,10071046,2014,78701
20152500151,"100 BLOCK W 4TH ST Austin, TX 78701",11,2015-09-29 00:00:00 UTC,Cleared by Arrest,9,DEADLY CONDUCT                ,G,100 BLOCK W 4TH ST,Aggravated Assault,2015-09-07 00:00:00 UTC,3114214,10070103,2015,78701
2015610220,"110 SAN ANTONIO ST Austin, TX 78701",11,2015-03-03 00:00:00 UTC,Not cleared,9,BURGLARY NON RESIDENCE        ,G,110 SAN ANTONIO ST,Burglary,2015-03-02 00:00:00 UTC,3112338,10069706,2015,78701
20155027046,"110 SAN ANTONIO ST Austin, TX 78701",11,2015-06-25 00:00:00 UTC,Cleared by Arrest,9,BURGLARY OF VEHICLE           ,G,110 SAN ANTONIO ST,Theft,2015-06-23 00:00:00 UTC,3112338,10069706,2015,78701
20158004691,"110 SAN ANTONIO ST Austin, TX 78701",11,2015-12-31 00:00:00 UTC,Cleared by Arrest,9,THEFT FROM BUILDING           ,G,110 SAN ANTONIO ST,Theft,2015-12-29 00:00:00 UTC,3112338,10069706,2015,78701
20168003478,"110 SAN ANTONIO ST Austin, TX 78701",11,2016-07-27 00:00:00 UTC,Cleared by Arrest,9,THEFT OF BICYCLE              ,G,110 SAN ANTONIO ST,Theft,2016-07-25 00:00:00 UTC,3112329,10069700,2016,78701
20165030752,"110 SAN ANTONIO ST Austin, TX 78701",11,2016-08-10 00:00:00 UTC,Cleared by Arrest,9,THEFT                         ,G,110 SAN ANTONIO ST,Theft,2016-07-26 00:00:00 UTC,3112329,10069700,2016,78701
20168003611,"110 SAN ANTONIO ST Austin, TX 78701",11,2016-08-05 00:00:00 UTC,Cleared by Arrest,9,THEFT                         ,G,110 SAN ANTONIO ST,Theft,2016-08-03 00:00:00 UTC,3112329,10069700,2016,78701
20168003650,"110 SAN ANTONIO ST Austin, TX 78701",11,2016-08-08 00:00:00 UTC,Cleared by Arrest,9,THEFT                         ,G,110 SAN ANTONIO ST,Theft,2016-08-04 00:00:00 UTC,3112329,10069700,2016,78701
20168003932,"110 SAN ANTONIO ST Austin, TX 78701",11,2016-09-13 00:00:00 UTC,Cleared by Arrest,9,BREACH OF COMPUTER SECURITY   ,G,110 SAN ANTONIO ST,Theft,2016-08-22 00:00:00 UTC,3112329,10069700,2016,78701
20163371283,"1111 RIO GRANDE ST Austin, TX 78701",11,2016-12-06 00:00:00 UTC,Cleared by Arrest,9,BURGLARY OF VEHICLE           ,G,1111 RIO GRANDE ST,Theft,2016-12-02 00:00:00 UTC,3112814,10073315,2016,78701
20165049853,"1111 RIO GRANDE ST Austin, TX 78701",11,2016-12-05 00:00:00 UTC,Cleared by Arrest,9,BURGLARY OF VEHICLE           ,G,1111 RIO GRANDE ST,Theft,2016-12-02 00:00:00 UTC,3112814,10073315,2016,78701
20155003138,"20 N IH 35 SVRD SB Austin, TX 78701",11,2015-02-11 00:00:00 UTC,Cleared by Arrest,9,THEFT OF METAL                ,G,20 N IH 35 SVRD SB,Theft,2015-01-23 00:00:00 UTC,3116222,10065572,2015,78701
2015300223,"20 N IH 35 SVRD SB Austin, TX 78701",11,2015-02-05 00:00:00 UTC,Cleared by Arrest,9,BURGLARY OF VEHICLE           ,G,20 N IH 35 SVRD SB,Theft,2015-01-30 00:00:00 UTC,3116222,10065572,2015,78701
2015300204,"20 N IH 35 SVRD SB Austin, TX 78701",11,2015-02-02 00:00:00 UTC,Cleared by Arrest,9,BURGLARY OF VEHICLE           ,G,20 N IH 35 SVRD SB,Theft,2015-01-30 00:00:00 UTC,3116222,10065572,2015,78701
20155007151,"20 N IH 35 SVRD SB Austin, TX 78701",11,2015-03-04 00:00:00 UTC,Cleared by Arrest,9,BURGLARY OF VEHICLE           ,G,20 N IH 35 SVRD SB,Theft,2015-02-19 00:00:00 UTC,3116222,10065572,2015,78701
20155009432,"20 N IH 35 SVRD SB Austin, TX 78701",11,2015-04-07 00:00:00 UTC,Cleared by Arrest,9,BURGLARY OF VEHICLE           ,G,20 N IH 35 SVRD SB,Theft,2015-03-06 00:00:00 UTC,3116222,10065572,2015,78701
20155012552,"20 N IH 35 SVRD SB Austin, TX 78701",11,2015-03-30 00:00:00 UTC,Cleared by Arrest,9,BURGLARY OF VEHICLE           ,G,20 N IH 35 SVRD SB,Theft,2015-03-26 00:00:00 UTC,3116222,10065572,2015,78701
20155017128,"20 N IH 35 SVRD SB Austin, TX 78701",11,2015-04-28 00:00:00 UTC,Cleared by Arrest,9,BURGLARY OF VEHICLE           ,G,20 N IH 35 SVRD SB,Theft,2015-04-23 00:00:00 UTC,3116222,10065572,2015,78701
20151240212,"20 N IH 35 SVRD SB Austin, TX 78701",11,2015-05-05 00:00:00 UTC,Cleared by Exception,9,AUTO THEFT                    ,G,20 N IH 35 SVRD SB,Auto Theft,2015-05-04 00:00:00 UTC,3116222,10065572,2015,78701
20155021344,"20 N IH 35 SVRD SB Austin, TX 78701",11,2015-05-20 00:00:00 UTC,Cleared by Arrest,9,BURGLARY OF VEHICLE           ,G,20 N IH 35 SVRD SB,Theft,2015-05-19 00:00:00 UTC,3116222,10065572,2015,78701
20155021394,"20 N IH 35 SVRD SB Austin, TX 78701",11,2015-05-20 00:00:00 UTC,Cleared by Arrest,9,BURGLARY OF VEHICLE           ,G,20 N IH 35 SVRD SB,Theft,2015-05-19 00:00:00 UTC,3116222,10065572,2015,78701
20155022788,"20 N IH 35 SVRD SB Austin, TX 78701",11,2015-05-28 00:00:00 UTC,Cleared by Arrest,9,BURGLARY OF VEHICLE           ,G,20 N IH 35 SVRD SB,Theft,2015-05-28 00:00:00 UTC,3116222,10065572,2015,78701
20151661834,"20 N IH 35 SVRD SB Austin, TX 78701",11,2015-07-03 00:00:00 UTC,Cleared by Arrest,9,THEFT                         ,G,20 N IH 35 SVRD SB,Theft,2015-06-15 00:00:00 UTC,3116222,10065572,2015,78701
20155030066,"20 N IH 35 SVRD SB Austin, TX 78701",11,2015-07-14 00:00:00 UTC,Cleared by Arrest,9,BURGLARY OF VEHICLE           ,G,20 N IH 35 SVRD SB,Theft,2015-07-10 00:00:00 UTC,3116222,10065572,2015,78701
20152430011,"20 N IH 35 SVRD SB Austin, TX 78701",11,2015-09-18 00:00:00 UTC,Cleared by Arrest,9,AGG ASLT ENHANC STRANGL/SUFFOC,G,20 N IH 35 SVRD SB,Aggravated Assault,2015-08-31 00:00:00 UTC,3116222,10065572,2015,78701
20152440879,"20 N IH 35 SVRD SB Austin, TX 78701",11,2015-09-02 00:00:00 UTC,Not cleared,9,AUTO THEFT                    ,G,20 N IH 35 SVRD SB,Auto Theft,2015-09-01 00:00:00 UTC,3116222,10065572,2015,78701
20165004198,"20 N IH 35 SVRD SB Austin, TX 78701",11,2016-02-01 00:00:00 UTC,Cleared by Arrest,9,THEFT                         ,G,20 N IH 35 SVRD SB,Theft,2016-01-29 00:00:00 UTC,3116222,10065572,2016,78701
2016481114,"20 N IH 35 SVRD SB Austin, TX 78701",11,2016-04-26 00:00:00 UTC,Not cleared,9,BURGLARY NON RESIDENCE        ,G,20 N IH 35 SVRD SB,Burglary,2016-02-17 00:00:00 UTC,3116222,10065572,2016,78701
20165013216,"20 N IH 35 SVRD SB Austin, TX 78701",11,2016-04-19 00:00:00 UTC,Cleared by Arrest,9,THEFT                         ,G,20 N IH 35 SVRD SB,Theft,2016-03-30 00:00:00 UTC,3116222,10065572,2016,78701
20165015052,"20 N IH 35 SVRD SB Austin, TX 78701",11,2016-04-15 00:00:00 UTC,Cleared by Arrest,9,THEFT OF BICYCLE              ,G,20 N IH 35 SVRD SB,Theft,2016-04-11 00:00:00 UTC,3116222,10065572,2016,78701
20165030664,"20 N IH 35 SVRD SB Austin, TX 78701",11,2016-08-02 00:00:00 UTC,Cleared by Arrest,9,BURGLARY OF VEHICLE           ,G,20 N IH 35 SVRD SB,Theft,2016-07-26 00:00:00 UTC,3116222,10065572,2016,78701
20162110361,"20 N IH 35 SVRD SB Austin, TX 78701",11,2016-08-31 00:00:00 UTC,Not cleared,9,AGG ROBBERY/DEADLY WEAPON     ,G,20 N IH 35 SVRD SB,Robbery,2016-07-29 00:00:00 UTC,3116222,10065572,2016,78701
20165037224,"20 N IH 35 SVRD SB Austin, TX 78701",11,2016-10-05 00:00:00 UTC,Cleared by Arrest,9,BURGLARY OF VEHICLE           ,G,20 N IH 35 SVRD SB,Theft,2016-09-08 00:00:00 UTC,3116222,10065572,2016,78701
20165037507,"20 N IH 35 SVRD SB Austin, TX 78701",11,2016-09-14 00:00:00 UTC,Cleared by Arrest,9,THEFT                         ,G,20 N IH 35 SVRD SB,Theft,2016-09-10 00:00:00 UTC,3116222,10065572,2016,78701
20165048591,"20 N IH 35 SVRD SB Austin, TX 78701",11,2016-11-23 00:00:00 UTC,Cleared by Arrest,9,BURGLARY OF VEHICLE           ,G,20 N IH 35 SVRD SB,Theft,2016-11-22 00:00:00 UTC,3116222,10065572,2016,78701
20165051175,"20 N IH 35 SVRD SB Austin, TX 78701",11,2016-12-13 00:00:00 UTC,Cleared by Arrest,9,BURGLARY OF VEHICLE           ,G,20 N IH 35 SVRD SB,Theft,2016-12-12 00:00:00 UTC,3116222,10065572,2016,78701
20141030667,"20 N IH 35 SVRD SBAustin, TX 78701s",11,2014-04-14 00:00:00 UTC,Not cleared,9,AUTO THEFT                    ,G,20 N IH 35 SVRD SB,Auto Theft,2014-04-13 00:00:00 UTC,3116222,10065572,2014,78701
20141030474,"20 N IH 35 SVRD SBAustin, TX 78701s",11,2014-06-20 00:00:00 UTC,Not cleared,9,AUTO THEFT                    ,G,20 N IH 35 SVRD SB,Auto Theft,2014-04-13 00:00:00 UTC,3116222,10065572,2014,78701
20141262092,"20 N IH 35 SVRD SBAustin, TX 78701s",11,2014-05-08 00:00:00 UTC,Cleared by Arrest,9,AGG ASLT STRANGLE/SUFFOCATE   ,G,20 N IH 35 SVRD SB,Aggravated Assault,2014-05-06 00:00:00 UTC,3116222,10065572,2014,78701
2014540062,"20 N IH 35 SVRD SBAustin, TX 78701s",11,2014-03-05 00:00:00 UTC,Cleared by Arrest,9,AGG ASLT STRANGLE/SUFFOCATE   ,G,20 N IH 35 SVRD SB,Aggravated Assault,2014-02-23 00:00:00 UTC,3116222,10065572,2014,78701
20145041299,"20 N IH 35 SVRD SBAustin, TX 78701s",11,2014-10-07 00:00:00 UTC,Cleared by Arrest,9,BURGLARY OF VEHICLE           ,G,20 N IH 35 SVRD SB,Theft,2014-09-17 00:00:00 UTC,3116222,10065572,2014,78701
20141261409,"20 N IH 35 SVRD SBAustin, TX 78701s",11,2014-05-07 00:00:00 UTC,Cleared by Arrest,9,BURGLARY OF VEHICLE           ,G,20 N IH 35 SVRD SB,Theft,2014-05-07 00:00:00 UTC,3116222,10065572,2014,78701
20145048112,"20 N IH 35 SVRD SBAustin, TX 78701s",11,2014-12-17 00:00:00 UTC,Cleared by Arrest,9,BURGLARY OF VEHICLE           ,G,20 N IH 35 SVRD SB,Theft,2014-10-30 00:00:00 UTC,3116222,10065572,2014,78701
20145029153,"20 N IH 35 SVRD SBAustin, TX 78701s",11,2014-07-28 00:00:00 UTC,Cleared by Arrest,9,BURGLARY OF VEHICLE           ,G,20 N IH 35 SVRD SB,Theft,2014-07-01 00:00:00 UTC,3116222,10065572,2014,78701
20143220319,"20 N IH 35 SVRD SBAustin, TX 78701s",11,2014-11-18 00:00:00 UTC,Cleared by Arrest,9,BURGLARY OF VEHICLE           ,G,20 N IH 35 SVRD SB,Theft,2014-11-18 00:00:00 UTC,3116222,10065572,2014,78701
20145002109,"20 N IH 35 SVRD SBAustin, TX 78701s",11,2014-01-20 00:00:00 UTC,Cleared by Arrest,9,THEFT                         ,G,20 N IH 35 SVRD SB,Theft,2014-01-14 00:00:00 UTC,3116222,10065572,2014,78701
20145029483,"20 N IH 35 SVRD SBAustin, TX 78701s",11,2014-07-11 00:00:00 UTC,Cleared by Arrest,9,THEFT                         ,G,20 N IH 35 SVRD SB,Theft,2014-07-03 00:00:00 UTC,3116222,10065572,2014,78701
20145011912,"20 N IH 35 SVRD SBAustin, TX 78701s",11,2014-03-17 00:00:00 UTC,Cleared by Arrest,9,THEFT                         ,G,20 N IH 35 SVRD SB,Theft,2014-03-17 00:00:00 UTC,3116222,10065572,2014,78701
